Book Id,Title,Author,Author l-f,Additional Authors,ISBN,ISBN13,My Rating,Average Rating,Publisher,Binding,Number of Pages,Year Published,Original Publication Year,Date Read,Date Added,Bookshelves,Bookshelves with positions,Exclusive Shelf,My Review,Spoiler,Private Notes,Read Count,Recommended For,Recommended By,Owned Copies,Original Purchase Date,Original Purchase Location,Condition,Condition Description,BCID
3007704,The Gone-Away World ,Nick Harkaway,"Harkaway, Nick",,"=""0434018422""","=""9780434018420""",0,4.13,William Heinemann,Hardcover,531,2008,2008,,2011/08/30,"to-read, ab-src-audible-av, ab-meta-exists, z-len-20-40-hours, g-post-apocalyptic, g-urban-fantasy, ku-no","to-read (#53), ab-src-audible-av (#4), ab-meta-exists (#17), z-len-20-40-hours (#9), g-post-apocalyptic (#124), g-urban-fantasy (#31), ku-no (#33)",to-read,,,Length: 22 hrs and 07 mins<br/>Narrated By Matt Bates<br/><br/>OR<br/><br/>Length: 24 hrs and 27 mins<br/>Narrated By Kirby Heyborne<br/><br/>,,,,0,,,,,
48974,I Am the Cheese,Robert Cormier,"Cormier, Robert",,"=""0141300515""","=""9780141300511""",4,3.73,Puffin Books,Paperback,233,1998,1977,,2011/08/30,g-ya,g-ya (#40),read,Read in High School,,,,,,0,,,,,
3384,Girlfriend in a Coma,Douglas Coupland,"Coupland, Douglas",,"=""0060987324""","=""9780060987329""",4,3.60,ReganBooks,Paperback,288,1999,1998,1998/07/07,2011/08/30,"g-post-apocalyptic, g-ya","g-post-apocalyptic (#41), g-ya (#39)",read,,,read dates(Year) are approximate,,,,0,,,,,
69477,Z for Zachariah,Robert C. O'Brien,"O'Brien, Robert C.",,"=""0435122118""","=""9780435122119""",5,3.63,Heinemann Educational Books,Hardcover,249,1976,1974,1981/11/10,2011/08/30,"g-post-apocalyptic, g-ya","g-post-apocalyptic (#4), g-ya (#38)",read,,,"Read in Middle school, read dates are approximate",,,,0,,,,,
2493,The Time Machine,H.G. Wells,"Wells, H.G.",Greg Bear,"=""0451528557""","=""9780451528551""",4,3.86,Signet Classics,Paperback,118,2002,1895,1983/06/10,2011/08/30,g-time-travel,g-time-travel (#66),read,,,"Read in HS, read dates(Year) are approximate",,,,0,,,,,
142181,The Inverted World,Christopher Priest,"Priest, Christopher",,"=""0060134216""","=""9780060134211""",0,3.88,Harper & Row (NYC),Hardcover,310,1974,1974,,2011/08/30,"to-read, ab-meta-exists, ab-src-audible-av, ku-undetermined","to-read (#52), ab-meta-exists (#66), ab-src-audible-av (#64), ku-undetermined (#10)",to-read,,,,,,,0,,,,,
11548588,Alone,T.R. Sullivan,"Sullivan, T.R.",,"=""""","=""""",0,3.58,,Kindle Edition,221,,2011,,2011/08/30,"to-read, g-post-apocalyptic, zz-ab-meta-none-all-dates, zz-ab-meta-none-201608","to-read (#51), g-post-apocalyptic (#1), zz-ab-meta-none-all-dates (#1), zz-ab-meta-none-201608 (#31)",to-read,,,,,,,0,,,,,
91108,The Long Tomorrow,Leigh Brackett,"Brackett, Leigh",,"=""0345329260""","=""9780345329264""",0,3.61,Del Rey,Mass Market Paperback,262,1980,1955,,2011/08/30,"to-read, ab-meta-exists, g-post-apocalyptic, ab-src-audible-av, z-len-05-10-hours, ku-cheap","to-read (#50), ab-meta-exists (#105), g-post-apocalyptic (#97), ab-src-audible-av (#102), z-len-05-10-hours (#28), ku-cheap (#68)",to-read,,,Length: 08 hrs and 27 mins<br/>Narrated By Ben Rameka,,,,0,,,,,
258999,"Aftermath (Supernova Alpha, #1)",Charles Sheffield,"Sheffield, Charles",,"=""0553577387""","=""9780553577389""",0,3.48,Spectra,Mass Market Paperback,547,1999,1998,,2011/08/30,"to-read, ab-src-audible-av, ab-meta-exists, g-post-apocalyptic, z-len-10-20-hours, z-series-1, ku-undetermined","to-read (#49), ab-src-audible-av (#109), ab-meta-exists (#112), g-post-apocalyptic (#100), z-len-10-20-hours (#26), z-series-1 (#27), ku-undetermined (#9)",to-read,,,Length: 19 hrs and 48 mins<br/>Narrated By Gary Dikeos,,,,0,,,,,
6257481,Farnham's Freehold,Robert A. Heinlein,"Heinlein, Robert A.",,"=""""","=""""",0,3.54,Signet T2704,Paperback,256,1965,1964,,2011/08/30,"to-read, z-meta-short-list-unacquired, g-post-apocalyptic, ab-meta-exists, ab-src-audible-av, z-len-10-20-hours, ku-undetermined","to-read (#48), z-meta-short-list-unacquired (#14), g-post-apocalyptic (#99), ab-meta-exists (#109), ab-src-audible-av (#106), z-len-10-20-hours (#28), ku-undetermined (#8)",to-read,,,Length: 10 hrs and 28 mins<br/>Narrated By Tom Weiner,,,,0,,,,,
939709,Rogue Moon,Algis Budrys,"Budrys, Algis",,"=""0380389509""","=""9780380389506""",0,3.60,Avon Books (NY),Mass Market Paperback,188,1978,1960,,2011/08/30,"to-read, zz-ab-meta-none-all-dates, zz-ab-meta-none-201608","to-read (#47), zz-ab-meta-none-all-dates (#31), zz-ab-meta-none-201608 (#28)",to-read,,,,,,,0,,,,,
222094,A Choice of Gods,Clifford D. Simak,"Simak, Clifford D.",,"=""999740856X""","=""9789997408563""",0,3.68,G.P. Putnam's Sons (NYC),Hardcover,186,1972,1972,,2011/08/30,"to-read, z-len-05-10-hours, ku-no, ab-meta-exists","to-read (#46), z-len-05-10-hours (#152), ku-no (#152), ab-meta-exists (#345)",to-read,,,Length: 06 hrs and 15 mins<br/>Narrated By Peter Berkrot<br/>,,,,0,,,,,
1269436,Time Is the Simplest Thing,Clifford D. Simak,"Simak, Clifford D.",,"=""0413424200""","=""9780413424204""",0,3.92,Methuen,Mass Market Paperback,191,1986,1961,,2011/08/30,"to-read, z-len-05-10-hours, g-time-travel, ab-meta-exists, ku-no","to-read (#45), z-len-05-10-hours (#148), g-time-travel (#178), ab-meta-exists (#339), ku-no (#169)",to-read,,,Length: 08 hrs and 33 mins<br/>Narrated By Matthew Boston<br/>,,,,0,,,,,
602758,There Will Be Time,Poul Anderson,"Anderson, Poul",,"=""0451054016""","=""9780451054012""",0,3.63,Signet,Mass Market Paperback,176,1973,1972,,2011/08/30,"to-read, g-time-travel, ab-meta-undetermined","to-read (#44), g-time-travel (#97), ab-meta-undetermined (#26)",to-read,,,,,,,0,,,,,
536951,Time Storm,Gordon R. Dickson,"Dickson, Gordon R.",,"=""0671721488""","=""9780671721480""",0,3.77,Baen,Paperback,420,1992,1977,,2011/08/30,"to-read, zz-ab-meta-none-all-dates, zz-ab-meta-none-201608","to-read (#43), zz-ab-meta-none-all-dates (#30), zz-ab-meta-none-201608 (#14)",to-read,,,,,,,0,,,,,
920957,Davy,Edgar Pangborn,"Pangborn, Edgar",,"=""002035620X""","=""9780020356202""",0,3.71,Collier Nucleus / Macmillan,Mass Market Paperback,265,1990,1964,,2011/08/30,"to-read, zz-ab-meta-none-all-dates, zz-ab-meta-none-201608","to-read (#42), zz-ab-meta-none-all-dates (#5), zz-ab-meta-none-201608 (#22)",to-read,,,,,,,0,,,,,
118544,Good News,Edward Abbey,"Abbey, Edward",,"=""0452265657""","=""9780452265653""",0,3.52,Plume,Paperback,256,1991,1980,,2011/08/30,"to-read, g-post-apocalyptic, zz-ab-meta-none-all-dates, zz-ab-meta-none-201608","to-read (#41), g-post-apocalyptic (#14), zz-ab-meta-none-all-dates (#4), zz-ab-meta-none-201608 (#33)",to-read,,,,,,,0,,,,,
636108,Dr. Bloodmoney,Philip K. Dick,"Dick, Philip K.",,"=""0375719296""","=""9780375719295""",0,3.69,Vintage,Paperback,298,2002,1965,,2011/08/30,"to-read, ab-meta-acquired, z-len-05-10-hours, ab-meta-exists","to-read (#40), ab-meta-acquired (#10), z-len-05-10-hours (#7), ab-meta-exists (#242)",to-read,,,Length: 08 hrs and 45 mins<br/>Narrated By Tom Weiner,,,,0,,,,,
276479,Summer of the Apocalypse,James Van Pelt,"Pelt, James Van",,"=""0974657387""","=""9780974657387""",0,3.64,Fairwood Press,Paperback,260,2006,2006,,2011/08/30,"to-read, g-post-apocalyptic, zz-ab-meta-none-all-dates, zz-ab-meta-none-201608","to-read (#39), g-post-apocalyptic (#43), zz-ab-meta-none-all-dates (#29), zz-ab-meta-none-201608 (#25)",to-read,,,,,,,0,,,,,
8488492,Patriots (The Coming Collapse),"James Wesley, Rawles","Rawles, James Wesley,",,"=""156975229X""","=""9781569752296""",0,3.60,Ulysses Press,ebook,384,2009,1998,,2011/08/30,"to-read, ab-meta-exists, g-post-apocalyptic, ab-src-audible-av, z-len-20-40-hours, ku-undetermined","to-read (#38), ab-meta-exists (#104), g-post-apocalyptic (#96), ab-src-audible-av (#101), z-len-20-40-hours (#10), ku-undetermined (#7)",to-read,,,Length: 21 hrs and 09 mins<br/>Narrated By Dick Hill,,,,0,,,,,
1689657,World Made by Hand (World Made by Hand #1),James Howard Kunstler,"Kunstler, James Howard",,"=""0871139782""","=""9780871139788""",0,3.65,Atlantic Monthly Press,Hardcover,317,2008,2007,,2011/08/30,"to-read, ab-src-audible-av, ab-meta-exists, g-post-apocalyptic, z-len-05-10-hours, z-series-1, ku-undetermined","to-read (#37), ab-src-audible-av (#91), ab-meta-exists (#93), g-post-apocalyptic (#94), z-len-05-10-hours (#29), z-series-1 (#26), ku-undetermined (#6)",to-read,,,Length: 09 hrs and 38 mins<br/>Narrated By Jim Meskimen,,,,0,,,,,
8081225,The Reapers Are the Angels,Alden Bell,"Bell, Alden",,"=""0230748643""","=""9780230748644""",0,3.90,Tor,Hardcover,302,2010,2010,,2011/08/30,"to-read, ab-meta-exists, ab-src-audible-av, ku-undetermined","to-read (#36), ab-meta-exists (#44), ab-src-audible-av (#27), ku-undetermined (#5)",to-read,,,,,,,0,,,,,
6315359,One,Conrad Williams,"Williams, Conrad",,"=""0753518104""","=""9780753518106""",0,3.42,Virgin Books,Paperback,363,2009,2009,,2011/08/30,"to-read, zz-ab-meta-none-all-dates, zz-ab-meta-none-201608","to-read (#35), zz-ab-meta-none-all-dates (#28), zz-ab-meta-none-201608 (#37)",to-read,,,,,,,0,,,,,
598661,"The Secret Hour (Midnighters, #1)",Scott Westerfeld,"Westerfeld, Scott",,"=""0060519517""","=""9780060519513""",0,3.81,Eos HarperCollins,Hardcover,304,2004,2004,,2011/08/30,"to-read, zz-ab-meta-none-all-dates, z-series-1, zz-ab-meta-none-201608","to-read (#34), zz-ab-meta-none-all-dates (#27), z-series-1 (#25), zz-ab-meta-none-201608 (#10)",to-read,,,,,,,0,,,,,
227658,Running Out of Time,Margaret Peterson Haddix,"Haddix, Margaret Peterson",,"=""0439632501""","=""9780439632508""",0,3.97,Scholastic,Paperback,184,2004,1995,,2011/08/30,"to-read, ab-src-audible-av, ab-meta-exists, ku-undetermined","to-read (#33), ab-src-audible-av (#22), ab-meta-exists (#38), ku-undetermined (#4)",to-read,,,,,,,0,,,,,
3899465,"Sent (The Missing, #2)",Margaret Peterson Haddix,"Haddix, Margaret Peterson",,"=""1416954228""","=""9781416954224""",0,3.93,Simon & Schuster Books for Young Readers,Hardcover,320,2009,2009,,2011/08/30,"not-interested-for-now, g-time-travel, z-meta-sequels-unread, g-ya, z-series-2","not-interested-for-now (#1), g-time-travel (#112), z-meta-sequels-unread (#7), g-ya (#37), z-series-2 (#12)",not-interested-for-now,,,,,,,0,,,,,
820073,Level 7,Mordecai Roshwald,"Roshwald, Mordecai",David Seed,"=""0299200647""","=""9780299200640""",0,3.89,University of Wisconsin Press,Paperback,200,2004,1959,,2011/08/30,"to-read, zz-ab-meta-none-all-dates, zz-ab-meta-none-201608","to-read (#32), zz-ab-meta-none-all-dates (#3), zz-ab-meta-none-201608 (#3)",to-read,,,,,,,0,,,,,
733473,The Futurological Congress: From the Memoirs of Ijon Tichy,Stanisław Lem,"Lem, Stanisław",Michael Kandel,"=""0156340402""","=""9780156340403""",0,4.21,Mariner Books,Paperback,149,1985,1971,,2011/08/30,"to-read, ab-src-audible-av, ab-meta-exists, z-len-00-05-hours, ku-no","to-read (#31), ab-src-audible-av (#2), ab-meta-exists (#16), z-len-00-05-hours (#3), ku-no (#154)",to-read,,,Length: 04 hrs and 51 mins<br/>Narrated By David Marantz<br/>,,,,0,,,,,
76173,We,Yevgeny Zamyatin,"Zamyatin, Yevgeny",Natasha Randall,"=""081297462X""","=""9780812974621""",0,3.96,Random House USA Inc,Paperback,203,2006,1924,,2011/08/30,"to-read, g-post-apocalyptic, ab-src-audible-av, ab-meta-exists, ku-no, z-len-05-10-hours","to-read (#30), g-post-apocalyptic (#54), ab-src-audible-av (#24), ab-meta-exists (#40), ku-no (#164), z-len-05-10-hours (#153)",to-read,,,Length: 06 hrs and 56 mins<br/>Narrated By Grover Gardner<br/>,,,,0,,,,,
10136180,7th Sigma,Steven Gould,"Gould, Steven",,"=""0312877153""","=""9780312877156""",0,3.68,Tor Books,Hardcover,384,2011,2011,,2011/07/05,"to-read, ab-meta-undetermined","to-read (#29), ab-meta-undetermined (#17)",to-read,,,,,,,0,,,,,
18400491,"Jumper (Jumper, #1)",Steven Gould,"Gould, Steven",MacLeod Andrews,"=""""","=""""",4,3.89,Audible Frontiers,Audiobook,11,2011,1992,2014/10/23,2011/07/05,"g-superpowers, z-read-src-un, z-len-10-20-hours, g-ya, z-series-1","g-superpowers (#4), z-read-src-un (#21), z-len-10-20-hours (#105), g-ya (#36), z-series-1 (#24)",read,"Pretty good book, surprisingly more on the ""adult"" side than mere ""YA"" (language, rape discussion/threat, death). I didn't see the movie, but understood that it was not well received. Unlike [b:The Maze Runner|6186357|The Maze Runner (Maze Runner, #1)|James Dashner|https://d.gr-assets.com/books/1375596592s/6186357.jpg|6366642], I think I'll actually continue with the rest of the series.",,Length: 10 hrs and 49 mins<br/>Narrated By MacLeod Andrews<br/>,,,,0,,,,,
17238921,Kindred,Octavia E. Butler,"Butler, Octavia E.",Kim Staunton,"=""""","=""""",5,4.16,"Recorded Books, LLC",Audiobook,,2000,1979,2015/07/02,2011/06/14,"g-time-travel, z-len-10-20-hours, favorites, z-read-src-un","g-time-travel (#15), z-len-10-20-hours (#83), favorites (#14), z-read-src-un (#20)",read,"When I first came across this book, I thought that it was going to be a rather bland and heavy-handed fish-out-of-water story about a modern woman forced to experience life as a slave. Well, I was very pleasantly surprised to have been wrong about that. Yes, there's quite a bit of the fish-out-of-water part to it (but really - that's the appeal of most time travel stories, right?), and there's definitely a Message and Learning Experience here, but I would argue that it's not heavy-handed. The characters are well-drawn, with multiple layers, with the possible exception of the narrator herself and her husband (or at least - they get the least amount of definition). The slaves are not painted as all one mind - some are accepting of their situation (with varying degrees of reluctance), while others are much more rankled by the reality and frustration of being a slave. The slaves were compassionate and understanding, as well as conniving and back-stabbing; in short, they were fully realized, deep people, and not just perfect subjugated angels without flaws. Likewise, the white people were also portrayed in a realistic manner - some were brutal, harsh people, but most were some combination of brutal and kind, condescending and compassionate, mean and fair. Honestly, none of the main characters (white OR black) really come off as unbelievably GOOD or BAD. In the end, I was just so glad that I was not around during that time period, and it's given me a deeper appreciation for the horrible lives that these people lived. So in that way, this has been a very profound book for me.<br/>Now, the time travel aspect was handled very well, I thought - a little light on details and explanations, but that was alright, as the focus on the book was not really the ramifications of the time travel as much as it was on building a view into life in the early 1800's.<br/>The only part of the book that I thought was lacking was an explanation for <spoiler>Dana's amputation - I don't get at all why that was even a necessary part of the story, let alone the mechanics of it, since it differed so much from her other travels through time</spoiler>.<br/>Audiobook notes - the narrator did a fantastic job handling the various voices.<br/><br/><br/>",,Length: 10 hrs and 59 mins<br/>Narrated By Kim Staunton,,,,0,,,,,
23031,Time's Arrow,Martin Amis,"Amis, Martin",,"=""0679735720""","=""9780679735724""",0,3.79,Vintage,Paperback,168,1992,1991,,2011/06/14,"to-read, g-time-travel, ab-meta-exists, ab-src-audible-av, z-len-05-10-hours, ku-undetermined","to-read (#28), g-time-travel (#5), ab-meta-exists (#83), ab-src-audible-av (#81), z-len-05-10-hours (#30), ku-undetermined (#3)",to-read,,,Length: 05 hrs and 45 mins<br/>Narrated By Steven Pacey<br/><br/><br/>OR<br/><br/>Length: 05 hrs and 27 mins<br/>Narrated By Graeme Malcom,,,,0,,,,,
22284,Diary,Chuck Palahniuk,"Palahniuk, Chuck",,"=""1400032814""","=""9781400032815""",4,3.60,Anchor,Paperback,262,2004,2003,2004/06/05,2011/05/03,,,read,,,read dates are approximate,,,,0,,,,,
5759,Fight Club,Chuck Palahniuk,"Palahniuk, Chuck",,"=""0393327345""","=""9780393327342""",5,4.20,W.W. Norton & Company (NYC),Paperback,218,2005,1996,,2011/05/03,,,read,,,,,,,0,,,,,
404048,Survivor,Chuck Palahniuk,"Palahniuk, Chuck",,"=""0385498721""","=""9780385498722""",5,3.93,Anchor,Paperback,289,2000,1999,2000/10/10,2011/05/03,,,read,,,read dates(Year) are approximate,,,,0,,,,,
7175875,Pygmy,Chuck Palahniuk,"Palahniuk, Chuck",,"=""0307389812""","=""9780307389817""",0,2.96,Anchor,Paperback,256,2010,2009,,2011/05/03,"to-read, ab-meta-acquired, z-len-05-10-hours, ab-meta-exists","to-read (#27), ab-meta-acquired (#3), z-len-05-10-hours (#6), ab-meta-exists (#241)",to-read,,,Length: 07 hrs and 46 mins<br/>Narrated By Paul Michael Garcia,,,,1,,,unspecified,,
457015,Lullaby,Chuck Palahniuk,"Palahniuk, Chuck",,"=""0385722192""","=""9780385722193""",5,3.73,Anchor Books,Paperback,260,2003,2002,,2011/05/03,,,read,,,,,,,0,,,,,
6406767,Choke,Chuck Palahniuk,"Palahniuk, Chuck",,"=""""","=""""",4,3.69,,Kindle Edition,305,,2001,,2011/05/03,,,read,,,,,,,0,,,,,
12116848,"Out of Time's Abyss (Caspak, #3)",Edgar Rice Burroughs,"Burroughs, Edgar Rice",Ralph Snelson,"=""""","=""""",4,3.64,LibriVox.org,Audiobook,,2008,1918,2008/08/17,2011/05/03,z-series-3,z-series-3 (#10),read,,,Read dates WILDLY approximated,,,,0,,,,,
11251635,"The People That Time Forgot (Caspak, #2)",Edgar Rice Burroughs,"Burroughs, Edgar Rice",Ralph Snelson,"=""""","=""""",4,3.70,Librivox.org,Audiobook,,2008,1918,2008/07/13,2011/05/03,z-series-2,z-series-2 (#11),read,,,Read dates WILDLY approximated,,,,0,,,,,
23750401,The Lost Continent,Edgar Rice Burroughs,"Burroughs, Edgar Rice",,"=""""","=""""",4,3.68,,Audiobook,,,1916,2007/09/17,2011/05/03,,,read,,,Read dates approximated,,,,0,,,,,
15790552,"Pellucidar (Pellucidar, No.2)",Edgar Rice Burroughs,"Burroughs, Edgar Rice",,"=""""","=""9781400181162""",2,3.77,Tantor Media,Audiobook,,2009,1915,2007/07/10,2011/05/03,z-series-2,z-series-2 (#39),read,,,read dates are approximate,,,,0,,,,,
